input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row9478	E1882	row9478_M+H[1+]	strdnccrn	stearidonyl carnitine	row9478	420.314636597046	618.487243652344	0.798450904225114	0.46254333570252437	M420.314637T618.4872_2
row9479	E1170	row10659_M+HCOONa[1+];row9453_M+H[1+];row9454_M+H[1+];row9479_M(C13)+H[1+]	C06341;C05458;C05453;CE5530;C05501;C15520;C15518;C05499;C05445	7-alpha,27-Dihydroxycholesterol$7alpha,12alpha-Dihydroxy-5alpha-cholestan-3-one$7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one$7alpha,27-dihydroxycholesterol$20alpha,22beta-Dihydroxycholesterol; (22R)-20alpha,22-Dihydroxycholesterol$7-alpha,25-Dihydroxycholesterol$(24S)-Cholest-5-ene-3beta,7alpha,24-triol$17alpha,20alpha-Dihydroxycholesterol$3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	row9479	420.355263635059	615.0703125	0.7147222581082269	-0.634729462658788	M420.355264T615.0703
row9496	E1755	row7819_M+H[1+];row9496_M+HCOONa[1+]	C00696;C04853;C06315;C06314;C00584;C04654;C04671;C01312;C02198;C00427	Prostaglandin D2$w-hydroxyl leukotriene B4$Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid$Lipoxin A4; LXA4; 5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid; (7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid$Prostaglandin E2$(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate$(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate$Prostaglandin I2; (5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate; Prostacyclin; PGI2; Epoprostenol$Thromboxane A2; (5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate; (5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-oic acid$Prostaglandin H2	row9496	421.220485719979	474.691375732422	0.90082001064766	0.24098478779396873	M421.220486T474.6914
row9498	E1756	row7791_M[1+];row7817_M+H[1+];row7837_M(C13)+H[1+];row8339_M+Na[1+];row9498_M+HCOONa[1+]	C00696;C04853;C06315;C06314;C00584;C04654;C04671;C01312;C02198;C00427	Prostaglandin D2$w-hydroxyl leukotriene B4$Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid$Lipoxin A4; LXA4; 5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid; (7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid$Prostaglandin E2$(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate$(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate$Prostaglandin I2; (5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate; Prostacyclin; PGI2; Epoprostenol$Thromboxane A2; (5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate; (5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-oic acid$Prostaglandin H2	row9498	421.220004344624	519.508911132812	0.06915359869783558	2.444335976263215	M421.220004T519.5089
row9511	E1888	row10684_M+HCOONa[1+];row10685_M+HCOONa[1+];row9511_M+H[1+];row9537_M(C13)+H[1+]	C05454;C05444	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane$3alpha,7alpha,26-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,26-triol	row9511	421.36615682328	604.868072509766	0.8489563134296383	-0.35308348440672044	M421.366157T604.8681
row9532	E1847	row9532_M+Na[1+]	C02990	L-Palmitoylcarnitine	row9532	422.321055153113	440.573226928711	0.07207461465772007	-2.4243833892992472	M422.321055T440.5732
row9533	E1848	row9533_M+Na[1+]	C02990	L-Palmitoylcarnitine	row9533	422.32654894136	498.873626708984	0.4898741705556463	1.092664088505511	M422.326549T498.8736
row9533	E1886	row9533_M+H[1+];row9562_M(C13)+H[1+]	lnlncgcrn;lnlncacrn	gamma-linolenyl carnitine$alpha-linolenyl carnitine	row9533	422.32654894136	498.873626708984	0.4898741705556463	1.092664088505511	M422.326549T498.8736
row9537	E1888	row10684_M+HCOONa[1+];row10685_M+HCOONa[1+];row9511_M+H[1+];row9537_M(C13)+H[1+]	C05454;C05444	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane$3alpha,7alpha,26-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,26-triol	row9537	422.36942413052	604.911315917969	0.9751188159410312	-0.0619893969511824	M422.369424T604.9113
row9562	E1886	row9533_M+H[1+];row9562_M(C13)+H[1+]	lnlncgcrn;lnlncacrn	gamma-linolenyl carnitine$alpha-linolenyl carnitine	row9562	423.329945473653	498.873779296875	0.3676674796353645	1.357119192172693	M423.329945T498.8738
row9563	E1124	row8994_M+H[1+];row9563_M+Na[1+]	C05455;C01561	7alpha-Hydroxycholest-4-en-3-one$Calcidiol; 25-Hydroxyvitamin D3; Calcifediol; Calcifediol anhydrous	row9563	423.325728790054	551.000854492188	0.5498152766062036	-0.9726733256035357	M423.325729T551.0009
row9585	E1891	row9585_M+H[1+];row9613_M(C13)+H[1+]	lneldccrn;lnlccrn	Linoelaidyl carnitine$Linoleyl carnitine	row9585	424.342215086023	510.466094970703	0.6151555378037774	0.8440862140777959	M424.342215T510.4661_3
row9602	E1892	row9602_M+Na[1+]	C00363	dTDP	row9602	425.015121389661	723.895477294922	0.0008347545621209258	-4.268182704302178	M425.015121T723.8955_3
row9613	E1891	row9585_M+H[1+];row9613_M(C13)+H[1+]	lneldccrn;lnlccrn	Linoelaidyl carnitine$Linoleyl carnitine	row9613	425.345664658975	510.437927246094	0.6033393353491299	0.8680659739067149	M425.345665T510.4379
row9641	E1899	row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+]	elaidcrn;vacccrn;odecrn	Elaidic carnitine$Vaccenyl carnitine$octadecenoyl carnitine	row9641	426.357894357557	522.362548828125	0.1993948319592564	1.8226660989268868	M426.357894T522.3625
row9653	E1067	row9653_M+Na[1+]	CE2616	2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline	row9653	427.10652576963	507.024383544922	0.00920683397682368	3.3569365199587766	M427.106526T507.0244
row9659	E1894	row9659_M+H[1+]	CE4980	Prostaglandin PGE2 glyceryl ester	row9659	427.273045295028	599.370330810547	0.005852593780745858	3.53212440754213	M427.273045T599.3703
row9665	E1903	row9665_M+H[1+]	CE7074	13'-hydroxy-gama-tocotrienol	row9665	427.322681593912	653.353363037109	0.9329637732364513	0.16336866262143576	M427.322682T653.3534_2
row9667	E1133	row9667_M+Na[1+]	C05452	3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol	row9667	427.357001109405	579.468811035156	0.9315656229737408	-0.1662934151790198	M427.357001T579.4688
row9668	E1131	row9668_M+Na[1+]	C05452	3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol	row9668	427.351399498315	508.686660766602	0.6973678753719764	0.6729117815866968	M427.351399T508.6867
row9669	E1135	row9669_M+Na[1+]	C05452	3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol	row9669	427.356918738604	623.846893310547	0.4354141992602012	-1.20958025904684	M427.356919T623.8469
row9670	E1899	row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+]	elaidcrn;vacccrn;odecrn	Elaidic carnitine$Vaccenyl carnitine$octadecenoyl carnitine	row9670	427.361294727291	522.532958984375	0.20135824158938292	1.8158804426256832	M427.361295T522.533
row9692	E1904	row10129_M+Na[1+];row9692_M+H[1+];row9718_M(C13)+H[1+]	stcrn	stearoylcarnitine	row9692	428.37354439046	534.987335205078	0.7438808256970185	-0.5767866804564834	M428.373544T534.9873
row9710	E1907	row9710_M+H[1+];row9735_M(C13)+H[1+]	CE2204	25-hydroxyvitamin D3-26,23-lactone	row9710	429.300036084242	535.485595703125	0.8372902189603002	0.37939221270397616	M429.300036T535.4856_1
row9713	E1908	row9713_M+H[1+]	CE2204	25-hydroxyvitamin D3-26,23-lactone	row9713	429.29770656326	585.544799804688	0.020330689189089098	3.0266746299965246	M429.297707T585.5448
row9718	E1904	row10129_M+Na[1+];row9692_M+H[1+];row9718_M(C13)+H[1+]	stcrn	stearoylcarnitine	row9718	429.376926625184	535.440490722656	0.7808103696210075	-0.5004666936488313	M429.376927T535.4405_2
row9729	E1077	row9729_M+Na[1+]	CE2863	neurotensin 11-13	row9729	430.230650195292	496.998138427734	0.9883002275807659	-0.0285333082443591	M430.23065T496.9981
row9735	E1142	row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+]	CE2206;CE2203;C17337	24-oxo-1alpha,25-dihydroxyvitamin D3$25-hydroxyvitamin D3-26,23-lactol$7alpha-Hydroxy-3-oxo-4-cholestenoate	row9735	430.303480370273	535.300476074219	0.003403982135432519	-3.73525651185881	M430.30348T535.3005_1
row9735	E1907	row9710_M+H[1+];row9735_M(C13)+H[1+]	CE2204	25-hydroxyvitamin D3-26,23-lactone	row9735	430.303480370273	535.300476074219	0.003403982135432519	-3.73525651185881	M430.30348T535.3005_1
row9739	E1146	row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+]	C02477	alpha-Tocopherol; Vitamin E	row9739	430.380226675584	673.221954345703	0.15096342546262342	-2.0028848656560143	M430.380227T673.222
row9741	E1145	row9741_M[1+];row9768_M+H[1+]	C02477	alpha-Tocopherol; Vitamin E	row9741	430.376255623436	596.627807617188	0.6719196869528256	-0.7251419244138427	M430.376256T596.6278
row9755	E1909	row9755_M+H[1+]	C05673	CMP-2-aminoethylphosphonate; CMPciliatine	row9755	431.072995519377	535.006408691406	0.07415497138211191	2.409010746327413	M431.072996T535.0064_1
row9758	E1856	row9758_M+Na[1+]	CE5730		row9758	431.242958109964	465.8125	0.11641684023646076	-2.1620664324172583	M431.242958T465.8125
row9762	E1861	row9178_M+H[1+];row9762_M+Na[1+]	C00695	Cholate	row9762	431.280797392355	707.647430419922	0.9041368279790976	0.23255923065483636	M431.280797T707.6474
row9764	E1142	row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+]	CE2206;CE2203;C17337	24-oxo-1alpha,25-dihydroxyvitamin D3$25-hydroxyvitamin D3-26,23-lactol$7alpha-Hydroxy-3-oxo-4-cholestenoate	row9764	431.3156803802	534.965393066406	0.007898601972900468	3.419624190752456	M431.31568T534.9654_3
row9767	E1146	row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+]	C02477	alpha-Tocopherol; Vitamin E	row9767	431.38844544127	673.619567871094	0.031148165394658485	-2.8351847647835067	M431.388445T673.6196
row9768	E1145	row9741_M[1+];row9768_M+H[1+]	C02477	alpha-Tocopherol; Vitamin E	row9768	431.38457716673	592.380554199219	0.5409608113604002	0.9915035627506172	M431.384577T592.3806
row9786	E1910	row9786_M[1+];row9810_M+H[1+]	CE5560	glycolithocholate	row9786	432.310914198524	504.32421875	0.5078309718285028	-1.0570280719345666	M432.310914T504.3242_3
row9787	E1142	row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+]	CE2206;CE2203;C17337	24-oxo-1alpha,25-dihydroxyvitamin D3$25-hydroxyvitamin D3-26,23-lactol$7alpha-Hydroxy-3-oxo-4-cholestenoate	row9787	432.319163414751	534.969299316406	0.009761336189530923	3.331103306453284	M432.319163T534.9693_2
row9787	E1222	row10199_M+Na[1+];row9787_M[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row9787	432.319163414751	534.969299316406	0.009761336189530923	3.331103306453284	M432.319163T534.9693_2
row9790	E1146	row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+]	C02477	alpha-Tocopherol; Vitamin E	row9790	432.391921268878	673.611633300781	0.027895955364256	-2.887195069055937	M432.391921T673.6116
row9803	E1093	row9803_M+Na[1+]	CE5700	12-hydroperoxyeicosatetraenoate glyceryl ester	row9803	433.252129673851	267.373580932617	0.10995426593699499	2.194509531694958	M433.25213T267.3736
row9810	E1910	row9786_M[1+];row9810_M+H[1+]	CE5560	glycolithocholate	row9810	433.314385973052	504.278167724609	0.12555431325414015	-2.115950393521242	M433.314386T504.2782_3
row9811	E1911	row9811_M+H[1+]	CE5560	glycolithocholate	row9811	433.321885757147	534.970275878906	0.01638181055162339	3.1200101220740497	M433.321886T534.9703
row9812	E1223	row10198_M+Na[1+];row9812_M+H[1+];row9840_M(C13)+H[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row9812	433.331097625136	581.590087890625	0.7224449218741	0.6197945364847591	M433.331098T581.5901
row9813	E1221	row9813_M+H[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row9813	433.331230762984	501.992645263672	0.06589315759158372	2.4695074214564197	M433.331231T501.9926
row9814	E1913	row9814_M+H[1+];row9842_M(C13)+H[1+]	CE6219;CE5655;CE7101	$13'-hydroxy-gama-tocopherol$	row9814	433.367516543205	602.212738037109	0.5875586343534679	-0.8987879730837087	M433.367517T602.2127
row9840	E1223	row10198_M+Na[1+];row9812_M+H[1+];row9840_M(C13)+H[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row9840	434.334643106608	581.559631347656	0.6959117332922808	0.6767331758478028	M434.334643T581.5596
row9842	E1913	row9814_M+H[1+];row9842_M(C13)+H[1+]	CE6219;CE5655;CE7101	$13'-hydroxy-gama-tocopherol$	row9842	434.370912434867	602.164672851562	0.8578418974103512	0.33343140952237194	M434.370912T602.1647
row9868	E1918	row10232_M+Na[1+];row9868_M+H[1+]	CE4872;C01301	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al$3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al	row9868	435.345964934056	598.20703125	0.5378066925204035	0.9979288078814529	M435.345965T598.207
row9886	E1867	row9886_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row9886	436.336532553609	440.528594970703	0.1362423766986015	-2.069549150006438	M436.336533T440.5286
row9888	E1866	row9888_M+Na[1+];row9889_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row9888	436.342301503709	5.61716794967651	0.16719896944857365	-1.937579327925729	M436.342302T5.6172
row9889	E1866	row9888_M+Na[1+];row9889_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row9889	436.342325953088	27.9590797424316	0.3701541171412587	-1.3509822670639606	M436.342326T27.9591
row9890	E1869	row9350_M(C13)+H[1+];row9890_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row9890	436.34233846791	600.455902099609	0.04282658273138928	2.688065371742876	M436.342338T600.4559
row9913	E1239	row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+]	CE1272;C05446	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol$3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	row9913	437.362749121522	615.124145507812	0.7065257098889414	-0.6530646469011496	M437.362749T615.1241
row9914	E1239	row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+]	CE1272;C05446	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol$3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	row9914	437.361814139238	595.862487792969	0.8364638841512416	0.38187456857851965	M437.361814T595.8625
row9929	E1922	row9929_M[1+];row9946_M+H[1+]	leuktrE4	leukotriene E4	row9929	438.23489295831	313.613830566406	0.0009373958071329828	4.214755289172659	M438.234893T313.6138
row9935	E1873	row9349_M[1+];row9381_M+H[1+];row9402_M(C13)+H[1+];row9935_M+Na[1+]	CE7047		row9935	438.346959407708	659.806274414062	0.5683515599816057	0.9351651856079622	M438.346959T659.8063
row9937	E1239	row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+]	CE1272;C05446	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol$3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	row9937	438.366002979524	615.229064941406	0.8913628206719814	0.26137290430557786	M438.366003T615.2291
row9946	E1922	row9929_M[1+];row9946_M+H[1+]	leuktrE4	leukotriene E4	row9946	439.238399990427	313.502563476562	0.0011936936946370892	4.132246611386029	M439.2384T313.5026
row9955	E1874	row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+]	C05457;C01673;CE2201;C17336;C17331;C17333;C17332	7alpha,12alpha-Dihydroxycholest-4-en-3-one$Calcitriol$23S,25-dihydroxyvitamin D3$7alpha,26-Dihydroxy-4-cholesten-3-one$$$7alpha,25-Dihydroxy-4-cholesten-3-one	row9955	439.318598497365	540.537841796875	0.1983972349405423	-1.8261229654426505	M439.318598T540.5378
row9956	E1876	row9956_M+Na[1+]	C05457;C01673;CE2201;C17336;C17331;C17333;C17332	7alpha,12alpha-Dihydroxycholest-4-en-3-one$Calcitriol$23S,25-dihydroxyvitamin D3$7alpha,26-Dihydroxy-4-cholesten-3-one$$$7alpha,25-Dihydroxy-4-cholesten-3-one	row9956	439.318568402582	624.60498046875	0.6517251993960396	-0.7695543942775658	M439.318568T624.605
row9995	E1880	row9995_M+Na[1+]	strdnccrn	stearidonyl carnitine	row9995	442.289759506266	234.845764160156	0.42388688862381857	-1.2317220208557782	M442.28976T234.8458_2
row9996	E1883	row9996_M+Na[1+]	strdnccrn	stearidonyl carnitine	row9996	442.296191487704	652.165771484375	0.48862433177887615	-1.0958003580622035	M442.296191T652.1658
row10029	E1181	row10029_M+H[1+]	CE7220	S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione	row10029	444.118166751212	347.765075683594	0.05367450119769794	-2.572685762030182	M444.118167T347.7651
row10053	E1193	row10053_M[1+];row10389_M+Na[1+];row10954_M+HCOONa[1+];row4043_M(C13)+2H[2+]	CE4898	13'-carboxy-gama-tocopherol	row10053	445.330976185949	584.958831787109	0.2403737649941193	1.6931893869765253	M445.330976T584.9588
row10054	E1192	row10054_M+H[1+];row10069_M(C13)+H[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	row10054	445.367794360983	673.080139160156	0.08953379683453719	-2.3085198792614903	M445.367794T673.0801
row10055	E1191	row10055_M+H[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	row10055	445.366444090988	597.280120849609	0.789321280505563	0.480979072109673	M445.366444T597.2801
row10069	E1192	row10054_M+H[1+];row10069_M(C13)+H[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	row10069	446.371310645009	673.112976074219	0.34260032708245763	-1.4161427011971748	M446.371311T673.113
row10079	E1265	row10079_M+H[1+]	estroneglc;C11133	estrone glucuronide$Estrone glucuronide; Estrone 3-glucuronide; Estrone beta-D-glucuronide	row10079	447.2029385411	100.270942687988	0.38167295442243987	1.3235947941664774	M447.202939T100.2709
row10087	E1933	row10087_M+H[1+];row10097_M(C13)+H[1+];row10412_M+Na[1+];row10962_M+HCOONa[1+]	CE5022;CE5835;CE5842	$$13'-hydroxy-alpha-tocopherol	row10087	447.381552674486	613.181396484375	0.2881121947691099	-1.556560251126744	M447.381553T613.1814
row10091	E1938	row10091_M+H[1+]	C05691	Se-Adenosylselenomethionine	row10091	448.092932286714	239.593978881836	0.0008746328723845726	4.246057099511099	M448.092932T239.594
row10095	E1899	row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+]	elaidcrn;vacccrn;odecrn	Elaidic carnitine$Vaccenyl carnitine$octadecenoyl carnitine	row10095	448.342287240465	512.572021484375	0.9265425937883336	0.18005637153028037	M448.342287T512.572
row10095	E1939	row10095_M+H[1+];row10112_M(C13)+H[1+]	eicostetcrn;arachdcrn	Eicosatetranoyl carnitine$C20:4 carnitine	row10095	448.342287240465	512.572021484375	0.9265425937883336	0.18005637153028037	M448.342287T512.572
row10097	E1933	row10087_M+H[1+];row10097_M(C13)+H[1+];row10412_M+Na[1+];row10962_M+HCOONa[1+]	CE5022;CE5835;CE5842	$$13'-hydroxy-alpha-tocopherol	row10097	448.385009785525	613.12939453125	0.26096542364107883	1.6335617604676056	M448.38501T613.1294
row10098	E1940	row10098_M[1+];row10115_M+H[1+];row10116_M+H[1+];row10983_M+HCOONa[1+];row10984_M+HCOONa[1+];row10985_M+HCOONa[1+]	CE5021		row10098	448.391358399412	638.616363525391	0.2652015289613991	-1.6202991206855142	M448.391358T638.6164
row10104	E954	row10104_M+HCOONa[1+];row3187_M+2H[2+];row3189_M+2H[2+];row9026_M+Na[1+]	C16618	6-Thioxanthine 5'-monophosphate	row10104	449.011111289961	37.6519050598145	0.049501041138027536	-2.61224652207292	M449.011111T37.6519_2
row10107	E1199	row10107_M+H[1+]	C05503;estradiolglc	Estradiol-17beta 3-glucuronide; 17beta-Estradiol 3-(beta-D-glucuronide)$estradiol glucuronide	row10107	449.219858157985	575.700378417969	0.28355291944424543	1.5690066098569526	M449.219858T575.7004
row10112	E1939	row10095_M+H[1+];row10112_M(C13)+H[1+]	eicostetcrn;arachdcrn	Eicosatetranoyl carnitine$C20:4 carnitine	row10112	449.345730635178	511.074310302734	0.6174234485849155	0.8386833251172406	M449.345731T511.0743
row10112	E1941	row10112_M[1+];row10129_M+H[1+];row10141_M(C13)+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine	row10112	449.345730635178	511.074310302734	0.6174234485849155	0.8386833251172406	M449.345731T511.0743
row10115	E1940	row10098_M[1+];row10115_M+H[1+];row10116_M+H[1+];row10983_M+HCOONa[1+];row10984_M+HCOONa[1+];row10985_M+HCOONa[1+]	CE5021		row10115	449.39720269221	620.828735351562	0.44840454114243405	-1.183499273797643	M449.397203T620.8287
row10116	E1940	row10098_M[1+];row10115_M+H[1+];row10116_M+H[1+];row10983_M+HCOONa[1+];row10984_M+HCOONa[1+];row10985_M+HCOONa[1+]	CE5021		row10116	449.394902894812	638.579467773438	0.48448400692903576	-1.1048944250878527	M449.394903T638.5795
row10120	E1942	row10120_M[1+];row10136_M+H[1+]	C00353	trans,trans,cis-Geranylgeranyl diphosphate	row10120	450.193001232497	491.028686523438	0.6324162948357801	0.809112691450682	M450.193001T491.0287_1
row10127	E1944	row10127_M+H[1+];row10140_M(C13)+H[1+];row10462_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$	row10127	450.321620042178	504.367568969727	0.5275172228979201	-1.0179787664670807	M450.32162T504.3676_3
row10128	E1945	row10128_M+H[1+]	C05462;C05466	Chenodeoxyglycocholate$	row10128	450.325812892313	637.725036621094	0.2709354972478484	1.6033372373470995	M450.325813T637.725
row10129	E1904	row10129_M+Na[1+];row9692_M+H[1+];row9718_M(C13)+H[1+]	stcrn	stearoylcarnitine	row10129	450.357909169214	517.951049804688	0.7109927776212859	0.6431223739851463	M450.357909T517.951
row10129	E1941	row10112_M[1+];row10129_M+H[1+];row10141_M(C13)+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine	row10129	450.357909169214	517.951049804688	0.7109927776212859	0.6431223739851463	M450.357909T517.951
row10136	E1942	row10120_M[1+];row10136_M+H[1+]	C00353	trans,trans,cis-Geranylgeranyl diphosphate	row10136	451.196915674815	491.054077148438	0.22657084369526267	1.7361806758678378	M451.196916T491.0541_1
row10140	E1944	row10127_M+H[1+];row10140_M(C13)+H[1+];row10462_M+Na[1+]	C05462;C05466	Chenodeoxyglycocholate$	row10140	451.325050138425	504.363189697266	0.4785522333494875	-1.1166845641441983	M451.32505T504.3632_3
row10141	E1207	row10141_M+H[1+]	C02059	Phylloquinone; Vitamin K1; Phytonadione; 2-Methyl-3-phytyl-1,4-naphthoquinone	row10141	451.361501270793	519.145660400391	0.8460149574315133	-0.35966106501535605	M451.361501T519.1457
row10141	E1941	row10112_M[1+];row10129_M+H[1+];row10141_M(C13)+H[1+]	dlnlcgcrn	dihomo-gamma-linolenyl carnitine	row10141	451.361501270793	519.145660400391	0.8460149574315133	-0.35966106501535605	M451.361501T519.1457
row10166	E1946	row10166_M+H[1+]	CE5994	20-oxo-leukotriene E4	row10166	453.216511478258	490.48583984375	0.03256499226362616	2.8167757993599056	M453.216511T490.4858_1
row10169	E1142	row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+]	CE2206;CE2203;C17337	24-oxo-1alpha,25-dihydroxyvitamin D3$25-hydroxyvitamin D3-26,23-lactol$7alpha-Hydroxy-3-oxo-4-cholestenoate	row10169	453.297828995622	534.825744628906	0.0002706731905298862	-4.688721526568331	M453.297829T534.8257
row10172	E1217	row10172_M+H[1+];row10184_M(C13)+H[1+];row10500_M+Na[1+];row11023_M+HCOONa[1+]	CE1277;CE1278;CE1279;CE4874	5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol$5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol$5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol$5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	row10172	453.357706717948	575.746032714844	0.8723874132759967	-0.30094070801410383	M453.357707T575.746
row10184	E1217	row10172_M+H[1+];row10184_M(C13)+H[1+];row10500_M+Na[1+];row11023_M+HCOONa[1+]	CE1277;CE1278;CE1279;CE4874	5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol$5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol$5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol$5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	row10184	454.361589826071	575.861022949219	0.8404210683054337	0.37351709640442976	M454.36159T575.861
row10197	E1912	row10197_M+Na[1+]	CE5560	glycolithocholate	row10197	455.296947081737	570.054412841797	0.026397406281995456	2.9112550218013453	M455.296947T570.0544
row10198	E1223	row10198_M+Na[1+];row9812_M+H[1+];row9840_M(C13)+H[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row10198	455.313384521789	581.647583007812	0.367061955211982	1.3587419553946316	M455.313385T581.6476
row10199	E1222	row10199_M+Na[1+];row9787_M[1+]	CE2202;C17335	23S,25,26-trihydroxyvitamin D3$	row10199	455.313821561279	532.243041992188	0.47338544695153445	1.1288751171119817	M455.313822T532.243
row10202	E1951	row10202_M[1+];row10219_M+H[1+]	arachcrn	arachidyl carnitine	row10202	455.39269874751	614.919189453125	0.3635888478151271	-1.3685256667981391	M455.392699T614.9192
row10203	E1950	row10203_M[1+];row10218_M+H[1+]	arachcrn	arachidyl carnitine	row10203	455.392624028826	537.712219238281	0.9587440811223986	-0.0947919191441128	M455.392624T537.7122
