database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02820216_BEHC18_POS	20P02820217_BEHC18_POS	20P02820215_BEHC18_POS	20P02820224_BEHC18_POS	20P02820213_BEHC18_POS	20P02820210_BEHC18_POS	20P02820211_BEHC18_POS	20P02820219_BEHC18_POS	20P02820133_BEHC18_POS	20P02820132_BEHC18_POS	20P02820131_BEHC18_POS	20P02820130_BEHC18_POS	20P02820136_BEHC18_POS	20P02820135_BEHC18_POS	20P02820134_BEHC18_POS	20P02820139_BEHC18_POS	20P02820138_BEHC18_POS	20P02820024_BEHC18_POS	20P02820320_BEHC18_POS	20P02820026_BEHC18_POS	20P02820027_BEHC18_POS	20P02820021_BEHC18_POS	20P02820023_BEHC18_POS	20P02820028_BEHC18_POS	20P02820286_BEHC18_POS	20P02820096_BEHC18_POS	20P02820227_BEHC18_POS	20P02820120_BEHC18_POS	20P02820121_BEHC18_POS	20P02820122_BEHC18_POS	20P02820123_BEHC18_POS	20P02820124_BEHC18_POS	20P02820264_BEHC18_POS	20P02820126_BEHC18_POS	20P02820127_BEHC18_POS	20P02820128_BEHC18_POS	20P02820129_BEHC18_POS	20P02820266_BEHC18_POS	20P02820059_BEHC18_POS	20P02820058_BEHC18_POS	20P02820057_BEHC18_POS	20P02820051_BEHC18_POS	20P02820052_BEHC18_POS	20P02820295_BEHC18_POS	20P02820293_BEHC18_POS	20P02820288_BEHC18_POS	20P02820317_BEHC18_POS	20P02820199_BEHC18_POS	20P02820198_BEHC18_POS	20P02820195_BEHC18_POS	20P02820194_BEHC18_POS	20P02820196_BEHC18_POS	20P02820315_BEHC18_POS	20P02820190_BEHC18_POS	20P02820193_BEHC18_POS	20P02820192_BEHC18_POS	20P02820115_BEHC18_POS	20P02820114_BEHC18_POS	20P02820116_BEHC18_POS	20P02820110_BEHC18_POS	20P02820274_BEHC18_POS	20P02820176_BEHC18_POS	20P02820082_BEHC18_POS	20P02820205_BEHC18_POS	20P02820080_BEHC18_POS	20P02820084_BEHC18_POS	20P02820310_BEHC18_POS	20P02820306_BEHC18_POS	20P02820307_BEHC18_POS	20P02820298_BEHC18_POS	20P02820299_BEHC18_POS	20P02820303_BEHC18_POS	20P02820305_BEHC18_POS	20P02820240_BEHC18_POS	20P02820100_BEHC18_POS	20P02820105_BEHC18_POS	20P02820038_BEHC18_POS	20P02820032_BEHC18_POS	20P02820031_BEHC18_POS	20P02820030_BEHC18_POS	20P02820037_BEHC18_POS	20P02820269_BEHC18_POS	20P02820328_BEHC18_POS	20P02820060_BEHC18_POS	20P02820063_BEHC18_POS	20P02820064_BEHC18_POS	20P02820179_BEHC18_POS	20P02820178_BEHC18_POS	20P02820069_BEHC18_POS	20P02820175_BEHC18_POS	20P02820174_BEHC18_POS	20P02820173_BEHC18_POS	20P02820172_BEHC18_POS	20P02820171_BEHC18_POS	20P02820170_BEHC18_POS	20P02820203_BEHC18_POS	20P02820183_BEHC18_POS	20P02820180_BEHC18_POS	20P02820002_BEHC18_POS	20P02820006_BEHC18_POS	20P02820188_BEHC18_POS	20P02820189_BEHC18_POS	20P02820202_BEHC18_POS	20P02820271_BEHC18_POS	20P02820185_BEHC18_POS	20P02820229_BEHC18_POS	20P02820228_BEHC18_POS	20P02820164_BEHC18_POS	20P02820226_BEHC18_POS	20P02820092_BEHC18_POS	20P02820095_BEHC18_POS	20P02820162_BEHC18_POS	20P02820163_BEHC18_POS	20P02820220_BEHC18_POS	20P02820017_BEHC18_POS	20P02820016_BEHC18_POS	20P02820018_BEHC18_POS	20P02820089_BEHC18_POS	20P02820151_BEHC18_POS	20P02820153_BEHC18_POS	20P02820152_BEHC18_POS	20P02820154_BEHC18_POS	20P02820159_BEHC18_POS	20P02820158_BEHC18_POS	20P02820276_BEHC18_POS	20P02820238_BEHC18_POS	20P02820239_BEHC18_POS	20P02820234_BEHC18_POS	20P02820235_BEHC18_POS	20P02820236_BEHC18_POS	20P02820237_BEHC18_POS	20P02820230_BEHC18_POS	20P02820231_BEHC18_POS	20P02820232_BEHC18_POS	20P02820233_BEHC18_POS	20P02820048_BEHC18_POS	20P02820046_BEHC18_POS	20P02820042_BEHC18_POS	20P02820043_BEHC18_POS	20P02820040_BEHC18_POS	20P02820001_BEHC18_POS	20P02820322_BEHC18_POS	20P02820323_BEHC18_POS	20P02820326_BEHC18_POS	20P02820146_BEHC18_POS	20P02820147_BEHC18_POS	20P02820144_BEHC18_POS	20P02820145_BEHC18_POS	20P02820142_BEHC18_POS	20P02820143_BEHC18_POS	20P02820140_BEHC18_POS	20P02820141_BEHC18_POS	20P02820209_BEHC18_POS	20P02820208_BEHC18_POS	20P02820075_BEHC18_POS	20P02820073_BEHC18_POS	20P02820072_BEHC18_POS	20P02820079_BEHC18_POS	20P02820078_BEHC18_POS
CHEBI:16449	C3H7NO2	CC(N)C(O)=O	InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)	-alanine					0.725												54540691.62	34915794.44	81264312.2	53728574.6	67700134.96	57742662.65	36867708.7	49029794.89	49895457.47	80340884.04	78883930.14		46530637.37	46897884.51	56010698.92	46387121.46	79043916.32	74565385.35	62697224.85	64570986.99	42850592.94	26422786.66	49043360.3	9421992.692	47679703.98	36945521.53	63273682.46	57407174.38	94485998.52	61504510.06	79878573.16	27798594.39	58743953.88	110932868.5	46899102.99	34187063.61	33880172.98	53627044.14	48358500.67	33929311.18	47611990.73	41604836.48	74163645.66	44951355.94	55933343.82	51330935.03	78587495.63	70744036.05	65510939.8	65967594.4	69370528.46	47853980.18	45242769.25	49466719.16	54401594.8	37645123.46	41899171.27	59553350.72	22329007.67	62581253.75	25743820.47	53105528.75	65643577.48	50246385.53	62212782.32	85746339.22	81677206	30932328.15	48471723.46	39110685.37	82998432.05	51303321.42	30997660.22	61871768.36	65438479	46198247.95	63790660.96	39664135.53	72962474.31	25009404.78	53611384.13	63558297.35	61026318.4	72780485.54	9023530.253	65258589.29	51074555.78	82307203.34	21655504.09	49192640.74	55659725.07	48906954.53	65653336.96	64121086.99	10808909.18	58429747.67	49367490.69	60255527.08	28625322.79	33030749.03	35950931	57602675.53	61242445.36	33759611.64	51403596.43	53646484.79	63635951.03	32253639.08	78163332.87	62351020.98	49332681.31	43368041.76	31775646.15	41029515.19	115619508	90110232.08	70552104.35	32701230.69	63984486.95	40247467.76	62060390.25	46712963.41	25856606.99	42614413.54	22121808.94	57677834.81	56684399.83	40595569.36	53022188.67	54956816.56	89833018.7	62941244.97	49139545.35	65617654.2	57253683.34	32627823.93	72401478.91	47078708.37	66148961.57	49264785.71	78053483.43	49198604.59	38121740.99	47850250.62	38624940.5	49732984.86	93247764.26	42064471.51	46729048.32	49487103.15	46853713.84	62728127.91	47663454.42	50720256.81	48398327.06	66874836.58	60201022.1	46795272.48	52313422.15
CHEBI:50599	C7H11N3O2	Cn1cnc(C[C@H](N)C(O)=O)c1	InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1	1-methyl-L-histidine					0.728												11130365.44	8062976.858	10919627.93	13324072.87	11194862.05	8234859.556	11042537.72	7998139.767	21907076.63	6131202.556	12371243.63		10335762.08	20000479.19	15715975.56	10557759.19	11788202.38	7164457.683	16623110.84	9966951.418	3564175.929	3152503.539	5262075.721	9808368.056	14634402.77	8965359.892	16362438.28	12663243.65	10041581.76	7351760.385	6969433.081	3277651.543	22679457.92	12015679.51	18883352.29	8341997.345	7143137.042	11662015.59	7509247.246	13092608.81	14244905.33	7166926.911	21657486.25	10440296.55	8156114.183	6166143.576	12047016.57	8330726.763	4360194.422	6819293.735	6572402.712	6396619.573	21711610.02	10378262.56	11793907.76	5514443.723	8134037.457	6370839.184	5308841.517	12137023.07	3959972.773	4367238.233	8127727.837	5199080.846	12563051.59	13022309.17	3892901.934	18676932.42	23594162.69	20737164.1	23423574.69	20545695.98	10012501.04	13678037.72	13764102.95	13035113.58	9581360.262	6912670.749	6492121.62	5522820.686	8983404.014	14870559.46	14082552.13	6024597.44	3933552.614	8791155.387	8627477.749	4957997.448	7086338.363	7619210.492	11045015.38	6794206.887	10287149.11	7202483.373	3810596.723	5258664.687	7325885.769	15849154.73	3797666.136	5666819.992	5661523.814	5728619.935	4507560.635	7570206.856	6818285.643	8212843.315	6409745.102	4705090.669	13590219.58	4983604.647	11939271.85	21662693.84	5457431.013	8573013.519	6433575.899	9334305.473	7383212.625	4304609.459	19499375.6	12260791.17	14039530.27	6315204.229	12576081.71	11085220.52	4565894.576	30618396.63	13667777.16	9678972.202	19168719.5	21878566.96	46447321.88	33788448.47	9971307.26	20257591.8	46318560.39	5790458.82	11803963.88	11637162.94	4327066.162	8638188.695	24090089.84	9363579.723	27954012	22986288.11	11990260.76	20738227.86	24701942.37	7940502.271	16148091.61	18935638.55	8944794.656	15132305.55	4224723.208	7554757.897	5619795.399	9747303.038	16250668.63	14830050.69	7937339.848
CHEBI:17750	C5H11NO2	C[N+](C)(C)CC([O-])=O	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	Betaine					0.729												1862073764	771719568	1204893939	937966785.8	944876730.7	837041421.8	978009454.9	771112388.6	1136812084	900243182.2	1015832424		859190442.9	946263632.8	1165234620	786517458.7	1269569758	1050065757	1511993186	1664870546	634440517	439411000.4	642721426.3	383138650.2	1232048634	1609341577	656639092.7	947522437.3	748923477.4	847174310.9	871867706.9	961563549.8	1421982093	1772218782	1130553986	1152614796	826313798	1416321778	2489812636	2044715972	837324449.7	1346946841	1258394200	460953687.1	881497546.6	661768411	824590048.9	1162099775	1004220479	674031286.1	759136944.2	994822203.4	1467022320	884521813.5	692471691.8	812209785.7	919642268.2	1018010726	550902533.2	2184863216	831420122.4	1667502656	819500867.9	1147946208	834333670.8	1904464367	1141796468	1596749603	1198352788	996110020.7	1049675774	1614534711	1634818862	945093232.5	1071828230	1192655002	815873396.4	1120540240	1114327135	1221817565	677564293.2	1285658381	1030286544	1125746130	637901013.1	817113105.5	971754486.5	746577060.3	802364148.5	722141396.9	760891665.2	973987808	787518377.1	1270760350	673882488.3	1082716014	720856157.9	579837448.7	912447374.9	1017275043	1663134393	869117321.1	1069378248	2341317860	1203974603	945601256.8	604341047.6	943423019.9	1147451067	1171446884	1155951353	549731290.9	895134430.2	540741188.4	821426357.1	1369932624	897321528.6	726744974.1	1017747673	794472296.5	938067711.3	621865224.2	556347271.4	841622223.3	489338846.7	1336210797	1334618976	1713107144	1255192656	2287148718	1192875434	830129688.2	1718603962	1042634558	985563340.3	558169667.7	949153753.2	166233921.6	776578615.6	862352510.3	871622461.1	546261401.1	1290985043	1535038566	780067227	775833539.4	1027273224	445808209.3	601959836.2	750192187.1	1073761075	1144978002	1040679844	1427436502	879479784.6	1926015029	1001274881	829126193.7	784999246.9
CHEBI:28718	C4H9NO3	C([C@H]([C@@H](O)C)N)(=O)O	InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m0/s1	L-allo-threonine					0.73												48326437.02	40769303.96	52495567.59	56616585.83	54238338.93	44431304.45	43035809.06	44096490.98	68709966.17	56843526.94	60963682.49		45984795.06	53952396.92	73869606.29	38445204.31	61680459.2	61299217.38	35020834.01	51150850.63	19017008.2	26548005.98	39723667.61	21540411.69	45531569.26	26866071.69	64259917.83	41523019.38	72113070.28	51258184.65	39161770.41	31549755.24	50313884.55	48168113.08	51488792.96	32981176.14	41937879.59	49919281.73	68394392.25	25571763.17	58327628.74	30765602.02	45654594.47	43142857.63	33097086.6	31704013.43	27706578.52	59767916.01	68279330.23	60523044.74	59077354.21	56901328.09	37945946.07	55072871.52	43891285.85	45094550	61288858.47	48689214.35	20453520.56	74259040.06	25664338.28	54197634.83	54245208.55	33391061.65	41517180.71	46973925.07	38893404.07	49677566.54	33566991.55	45601488.59	42491976.39	47118894.05	43147771.22	64589672.1	51424358.85	62484987.39	71817976.22	46985182.08	55431856.97	54289453.85	49919155.77	46914666.53	59872541.06	70950527.76	14277836.03	66199947.92	43902205.66	57317642.88	25525908.54	48965457.03	44780035.71	42343017.77	53126167.04	47009274.74	28781785.47	42588510.32	44480049.35	46345425	34460282.43	31157837.26	38363370.62	47651908.46	35327270.02	30887077.73	53264065.66	59362050.4	45717177.48	61387759.61	58113383.67	83601911.79	49776526.29	58418751.53	48160012.77	38328203.92	77975097.98	58289936.07	53332954.36	52125050.67	78943190.91	31900379.12	43421234.7	56375520.44	46456992.13	78819300.44	30654928.96	45805290.58	46142543.82	27045336.9	35627242.1	39576420.79	48333924.76	45783340.11	29702440.77	36812820.27	39687707.91	24278909.35	68687851.43	28702308.97	66038560.67	41066056.63	49923454.43	38685256.11	43498692.03	32344992.34	51181959.43	44784954.49	73868634.42	42214380.3	48538797.67	39390348.94	40292221.77	56073431.98	44226274.96	35854427.15	78724313.68	47052320.56	43551574.1	58193624.43	54623358.64
CHEBI:17126	C7H15NO3	C[N+](C)(C)CC(O)CC([O-])=O	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3	DL-carnitine					0.731												1570962236	1440739879	2105368817	1155227106	2473870289	2037246328	1893281378	1543266756	3272311599	2425136303	3509048786		3268562822	3142333180	3511162640	3249290986	2029271522	3685958936	1680924033	443185303.2	1522273134	613170901.3	2170509155	581105800.5	4763065213	1589734294	3230110656	2094021509	2135828362	4074381622	2876714339	1118410979	3803879114	1379328884	2115062095	3343083626	3130735315	3699415313	1130650691	1388464955	1897328199	1698103170	2555477284	1593044924	3275520730	1886262099	2934560429	2388866710	1429081474	2072430948	1857513992	1872454582	2988575960	1634506207	2603271688	1737840221	1285088676	2675759514	386904889.9	2727934580	1606492200	1526520168	2328767646	2103472807	4311814940	1754814391	2612932406	2970216958	3815884015	2751163687	3791561577	2465108230	3947029706	2585060647	1947607490	3851833988	4569451576	1588871775	1298443479	2592292405	1993658623	2751162160	3058935467	2905762845	984866965.9	2984799082	2119588084	2579348588	768408359.1	4047113324	1740753459	1418477573	1842369090	2455455681	311519397.4	1955087891	2076673010	1920074649	755530518.3	1573428630	1685644325	1544802883	1752923220	2227529527	2162089892	1673917473	2136012209	3487626915	2004131365	2648315572	1782642347	2738340139	2784835104	1040600507	2843095297	2974181909	2818604769	3098827714	2569082102	2219746827	2907115054	3629225256	2542105188	3087984526	1484537814	2268399887	1470619814	2286179891	1794987543	1650277492	3243180717	2099801726	2078649683	2697814817	1411541243	1101106994	3668030880	2408251455	2767753586	2145958915	2355816955	3652870794	2922517391	2493042782	2429031137	2035833543	2784809719	3889075178	3274360640	1858808578	2666090338	3317502125	2361747068	2793116901	2926615280	2974244270	1766481378	4046307166	2659092685
CHEBI:18050	C5H10N2O3	N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1	L-glutamine					0.732												396026910.4	382569383.9	453990365.2	454836160.7	381629311.5	397973805.7	272100843.3	365296783.6	560666717.9	625589507.8	482025790.5		306273580	488291022.9	722048039.5	350176496.3	345353383.1	393619788.6	358891199	318736489	160276134.5	132616144.7	251756919.2	74757773.18	517137141.9	361714201.4	401526666.5	470740863.4	432991763.2	401798432.8	330176388.5	203210531.4	353896320.7	309757120.7	393999044	349922190.8	355869262.2	455557841.2	388169870.6	376937889.8	551989505.7	341493028.6	325365386.8	465827316.3	311959338.9	273261346.5	246466796.4	428193479.2	500038148.7	351333392.7	325492031.4	403080546.4	381622064.7	384193494.8	450526121.3	309845810.7	224131029.8	624311955.4	113574750.9	366176922.1	124298282	332593819.1	593005160	348359102.9	353932213.7	286442032.7	399515179.1	391189543.7	498277513.2	475752983.6	387111919	444175724.7	422535615.4	558081947.8	504479852	449919783.4	497599602.7	410944148.5	253152348.2	377734104	464742563	363952182.2	497072729.4	491352730.9	104568031.7	605623026.5	319903604.4	675295430.9	156644648.8	358359717.8	452894317.8	382842508.2	372710889.8	422270436.4	141099637.3	405369717.4	401175369	314330654.8	127257730.2	169658519.8	409212794	294405048	319458339.2	306006041.7	420004059.4	377883553.9	404960311.5	143376493.9	556876907.8	479275137.1	437952624.7	325530878.4	406899856.1	353380651.2	654713242.5	543692912.4	337123222.8	209649372.3	519663448.6	393865023.3	397549814.6	434016520.8	358845025.6	526038808	119492373.2	284943522	458066788.5	239781311	546561943.9	463729406.7	324516342	287078909.5	334326287.6	330786455	305724349.3	199904437.4	519421360.6	261848107.2	372801284.6	471537512.2	503975973.6	262677674.1	510910459.4	349489481.8	513723432.4	415163052.6	508080920	270849049.9	319441823.6	542460563	413928875.4	720188652.6	393839303.1	377183351.2	449952049.9	501233020.1	383071682	308422625.8	498889772.4
CHEBI:16737	C4H7N3O	CN1CC(=O)NC1=N	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	Creatinine					0.734												1608959528	470285382.7	869700843.8	838381820.1	643802536.4	726482490.2	765432084.6	768742141.1	2047581519	681291296.9	917790131.8		946814482.1	1166150674	2167087364	480266683.9	1506021578	694469974.2	1069819456	1123873410	811115082.7	1307771184	1104665308	938565214.3	642352678.7	839805556.6	584446045.5	806425643.7	863220870.8	311139207.1	1042362792	593271908.3	711926279.6	1121663483	1217236009	858072437.7	765316276.4	1631418115	778870380.9	294802128.6	924760196.4	1324672173	705452310.2	834343388.2	259285467.8	411401242.3	656463342.3	651353908	529222271.8	451387019.7	564075966	930162597.5	1392878304	377098895.9	429868829.1	361790045.9	1125381958	1436374465	1773288714	808975929.4	311440083.3	1430153163	1125935662	523795841.2	1347686935	1048278792	1061428074	1071798676	813835470.5	880768740.9	1495643255	655497926.8	1307868529	887847749.4	1959346948	574427886.6	884877857.4	977687859	1069524745	685848009	755670300.9	766977708.1	2130752852	544876935.5	243886299.3	865011230.4	1472782632	464765968.5	544533607.5	1155341472	1047072589	1780607018	702875635.2	1299351551	1269092410	529268310.2	650493115.4	545197294.8	684133386.6	1392219580	1790099235	613586054.7	421483276.5	923527504.3	362926889.7	1315258717	849367171.4	574100270.4	833685451.9	823461942.7	1005345459	680680044.6	666683942.2	547189313.2	639214111.6	1478638730	632472579.5	602490071.8	1240582032	1218525116	748067646.4	1110802435	838378564.6	688038141.3	407611588.7	801888627.3	612161079.3	655064210	997678825.2	1181763477	810185023.9	739811404	654323226.6	919990511.7	872436690.3	1270988296	800292033.6	3248759979	567011737.6	789941710.4	1059751495	421272645.9	1101323419	907288883.6	1002862145	812544244.2	865316092.2	561392847.2	606046375.2	1013959060	1395150755	1188341371	596949839.8	432554171.7	967371857.8	1993475556	1032276772	505844486.1	413500069.7
CHEBI:139582	C6H10N2O4	CC(=O)N[C@@H](CC(N)=O)C(O)=O	InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)/t4-/m0/s1	N-alpha-acetyl-L-asparagine					0.737												1457656.718	1191339.895	984798.0385	1392199.198	1570817.534	1511289.19	767908.0282	1698169.547	1378417.862	1024860.008	1619749.835		1417349.634	1882062	1171566.42	2350054.098	1338279.482	1163309.708	1130507.414	1749412.581	2104017.859	2184797.303	1378502.468	4162869.1	1469172.474	1079731.698	1058967.959	1341017.533	1707689.257	1268669.862	1196679.708	1089593.941	1744835.459	1850545.211	1183895.453	1065150.686	2001030.362	1218434.608	1597149.495	758049.0127	2307226.277	1370568.351	949452.8591	7010690.176	966385.7117	2115111.833	1009067.698	1002714.901	1437871.619	1004171.579	1203511.103	1138370.312	1423288.363	1102844.187	1815783.322	859069.9341	1575937.117	1570479.924	5705652.325	1116224.594	700155.9359	1295540.038	1615321.058	1229336.813	1010637.683	1063095.788	1185456.49	2172153.048	2275521.428	1118715.278	1694668.718	807452.6212	1722937.927	1465299.924	1838207.336	1035613.047	1073637.15	1996813.042	1108652.175	1639734.62	1420293.155	1658917.956	2414647.607	1148008.169	1413776.965	1304893.107	1315717.123	1354633.163	3869573.154	1238200.137	1345964.95	1057450.832	2355097.78	1028923.547	3191692.77	1213087.909	792590.6911	1094904.847	687416.2732	1462430.833	1446030.458	1155322.357	906830.9178	1305279.94	1349643.551	1712902.656	1971318.051	1243307.791	1437751.969	1364770.555	1560838.301	1565067.603	1565360.432	1918675.042	2598289.336	1685888.828	1749902.794	2432858.905	2168617.449	1132305.76	1316508.832	1319984.363	1226607.844	1338408.989	1678581.359	1631889.066	1483304.833	1345354.029	1402841.011	1726716.833	2246619.311	1558315.63	1820654.246	1897079.58	1312395.555	2238321.293	1159193.876	10397762.85	2385531.896	1166858.048	1258440.073	996469.8744	1774744.475	1153356.818	2329093.011	2396090.82	1521158.749	1232444.601	1601625.326	1646034.269	2017031.304	1441822.924	999265.3698	1107671.133	2667841.834	1884437.108	1325498.619	1152679.24	1010545.952
CHEBI:16919	C4H9N3O2	CN(CC(O)=O)C(N)=N	InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)	Creatine					0.74												1369860632	407006297.4	548156454.3	607245885.7	582951777.4	521839775.3	666749596.8	619997302.1	1313085369	469655913.4	638830144.8		721810563.2	725509035.4	1383633925	512440639.5	722659618.4	677147767.3	943913401.5	747578022.6	2409530234	1498544837	751961738.5	1026984513	796759618	649943963.8	396701466.5	713985615.5	638783109.6	483987342.2	779964094	1257078258	724364352.3	744486406.7	629823602.4	775604399.6	544508365.2	1031304437	619606043.1	262033441.9	825497415	965800416.7	855957090.7	1221023036	793299666.7	1309929750	974269418.7	519102251.7	641084766.7	471614307.3	521301286.2	1101009544	905765729.4	493643791.3	405139610.3	417855785.7	989518578.1	843286957	1366629856	1334580918	1213403281	1454762572	761352710.5	346635953.3	1130171561	645355553.7	775546104.2	939344121.6	714670228.8	712854469.6	1507664421	597482255	1092439064	794727028.6	1524112717	687440285.7	964261229.5	689260653.4	602382253.7	637902084.2	660971988.2	653698098.5	1649146240	524199360.3	484908324.8	604216770	1090984283	402528822.3	1023951091	1117120672	659212696.3	1078383308	529178814.7	837914876.7	807177237.2	538449930.3	625617096	570390345	362919348.4	1126514212	1375340448	660971001.7	397137158.4	781319399.8	360581251.7	1121765111	827112661.5	1159196051	583488428.1	622081750.5	748137676.4	461459733.7	743334031.5	452249962.6	544589827.3	1481797447	740493569.2	1078368480	967960605.5	1038097743	553764234.6	1161252769	614805436.6	470026298	1113088564	770593299.7	678024907.6	904178263.3	840079775.8	1059274854	1290046401	800391497.4	791017624.9	1176468457	772105338.8	1609776510	649827352	3592436805	1018178582	664012334	634512808.4	1869994747	931185246	783682234.8	807393359.6	556199007	776651479.4	497950467.9	724764827.7	712975988.1	940530929	837128783.1	443552047	395587231.3	1108956391	1665952809	741880126.9	740720808	552370941.1
CHEBI:16026	C7H14N2O4	N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O	InChI=1S/C7H14N2O4/c8-4(6(10)11)2-1-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)/t4-,5-/m0/s1	LL-2,6-diaminoheptanedioate					0.74												3496248.547	2113040.84	2655518.759	2529056.612	4425414.746	2466139.579	2881451.62	3178541.696	2276891.328	1369141.144	2489799.612		2468468.259	1469181.178	1799898.11	1987049.024	2302875.005	2024324.726	1623717.725	1114542.01	1118254.398	1891489.263	1727062.189	2067179.696	1833869.324	1684086.941	3774000.805	1903431.351	1607974.625	2678343.359	1387105.273	2012903.18	2292939.404	2257493.147	1822060.345	1906878.279	1037800.66	1805553.357	1413501.783	783777.7091	1681108.832	1587012.372	2602695.145	3148023.017	1798409.462	2232515.497	1510629.867	2031262.265	1705795.726	2180569.542	2825177.391	1961756.679	3288997.774	1784390.881	3497581.935	1757292.507	3459667.344	1746998.639	1952769.121	1663294.771	1398662.27	3538749.383	1956226.485	2313343.984	2434209.426	3493765.615	1837408.968	1529801.673	3199067.242	2325860.05	1091219.832	2659223.829	1338689.558	1163111.086	3169113.976	1502103.746	1549725.748	1595992.544	1459572.179	1505309.562	1032102.466	2569944.66	2084239.427	1530329.93	633633.6059	1486295.98	2953127.789	1980787.43	1034534.519	1375160.254	1634126.437	3221855.73	3816648.934	2467873.713	2143806.995	2303724.26	2672573.282	2286591.726	1642594.826	1433068.17	1925202.292	2986592.095	2113006.536	1943423.943	2226858.425	3203195.652	2480268.495	2017040.59	2040520.509	1791145.401	2701081.741	1591136.04	1132211.7	1678780.905	1528905.966	1655344.576	1519652.472	1941477.463	2163996.331	2028303.018	1432901.388	2567287.33	1663941.143	1181484.759	1898959.841	6408997.75	4412656.405	5670717.527	5972036.751	6188817.999	8186847.074	5259918.482	5376627.946	4602050.991	5110391.347	2369401.951	2272574.349	1181713.827	1275283.658	1393436.743	1934835.352	3015485.82	1943561.686	3003087.464	1341247.68	1023970.722	2189734.821	925260.2595	1206933.075	1360811.281	1525457.721	2099025.468	1535972.255	3150794.38	2226314.014	2402463.199	2660042.518	1343932.631	1750733.472
CHEBI:15355	C7H16NO2+	CC(=O)OCC[N+](C)(C)C	InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1	Acetylcholine					0.741												65171969.75	62795161.47	81300826.8	84954644.64	63651151.46	56805824.77	86814227.2	77730280.83	87609152.35	42136491.98	81574600.33		89358662.71	92497772.24	86812126.39	68608021.74	72489090.9	60016237.68	104781882.9	34256938.45	40821889.58	24469657.69	39397359.71	39401373.86	73937985.42	51110426.82	56970307.63	78636607.31	64318511.27	62347727.28	69549824.22	37197895.66	86681661.35	57234706.37	56952123.39	68965069.86	69124891.37	62894719.37	53926849.42	51691106.38	40327117.68	36983365.1	46675492.59	66860651.3	57541611.15	65055157.08	47745318.82	69710456.53	62278218.9	77549122.35	58918829.98	65153018.06	99041312.33	82826402.9	80884064.32	43204940.07	46452068.9	91689705.51	27257136.78	91098892.18	29708623.16	41659643.52	81291921.34	54214851.93	33786034.13	55347526	74563108.19	76550856.08	67944308.41	70009133.46	59979469.56	51049389.16	37281709.95	91983144.52	73580607.67	73303315.47	54889613.26	77621201.37	41015517.77	34551369.78	66769745.49	54721365.37	62919811.61	72157882.81	21886185.23	98609981.95	68884235.02	44750938.55	32006412.1	55248971.19	64001584.6	73626788.98	52676320.84	52962909.14	28078611.43	54475489.93	68586709.1	51575172.68	14500706.72	45876774.36	72627162.98	67136593.76	37236338.62	47183438.03	51212182.6	78092499.16	66351110.23	55544805.54	70208141.3	62663550.17	50804480.66	60876212.84	86805967.83	47855331.81	72363670.52	79391014.56	76726387.72	82234827.45	106185796.6	81702610.11	62183981.59	47463642.33	56796723.66	72038532.41	42327860.75	51248429.29	48374570.09	49741573.78	71088086.86	71918107.71	62481162.07	54130022.27	75966597.83	86663901.57	45277634.46	49293223.18	101378126.3	101296811.1	88684713.63	66462237.55	78205674.51	46200745.72	78732648.73	62251229.84	95797325.21	58653808.27	83916569.49	60906729.41	42609914.64	46239749.3	74627978.2	105705261.1	55677395.22	59294873.98	124917515.6	97345087.08	48540241.22	52705451.38	46732842.61
